交易ID,E_gen (kWh),E_cons (kWh),时间戳偏移(s),有效性
6354,292.2,264.2,-10.0,有效
6355,678.9,659.7,-2.4,有效
6356,250.4,241.3,-0.1,有效
6357,544.1,518.6,2.1,有效
6358,929.3,966.6,0.4,有效
6359,273.0,261.4,-3.7,有效
6360,624.3,628.6,9.9,有效
6361,296.5,298.1,-7.5,有效
6362,701.8,751.2,0.2,有效
6363,445.9,468.4,3.6,有效
6364,399.8,405.1,-0.7,有效
6365,375.7,361.1,9.3,有效
6366,654.5,678.4,3.5,有效
6367,520.3,508.2,4.7,有效
6368,521.2,565.7,1.6,有效
6369,465.3,442.7,-5.6,有效
6370,439.2,408.0,8.3,有效
6371,86.1,67.2,7.7,有效
6372,501.6,465.2,6.7,有效
6373,560.9,558.7,4.4,有效
6374,428.6,438.3,-6.8,有效
6375,352.1,338.0,-5.4,有效
6376,553.6,554.6,4.7,有效
6377,711.6,737.2,1.0,有效
6378,563.3,573.2,0.2,有效
6379,361.0,313.3,-2.0,有效
6380,780.0,816.9,2.0,有效
6381,497.1,536.5,1.4,有效
6382,456.3,495.9,-8.1,有效
6383,510.1,480.5,-1.9,有效
6384,387.3,399.9,-3.7,有效
6385,522.3,510.1,6.2,有效
6386,418.7,371.7,-8.5,有效
6387,162.7,178.4,1.4,有效
6388,482.1,493.4,-5.8,有效
6389,707.5,682.9,-2.1,有效
6390,729.6,691.8,1.1,有效
6391,268.1,312.5,8.8,有效
6392,478.6,492.3,-1.1,有效
6393,676.9,701.4,6.9,有效
6394,778.9,808.5,4.4,有效
6395,423.6,440.8,8.5,有效
6396,327.8,288.5,3.9,有效
6397,623.8,648.0,-8.9,有效
6398,431.8,469.6,-0.7,有效
6399,508.5,544.3,-0.3,有效
6400,569.6,607.2,-1.0,有效
6401,639.8,595.0,4.3,有效
6402,188.4,188.3,-0.8,有效
6403,600.0,611.0,7.7,有效
6404,531.8,517.7,9.9,有效
6405,685.2,726.7,9.9,有效
6406,588.9,548.0,-9.0,有效
6407,771.7,756.6,0.6,有效
6408,546.5,528.8,-6.7,有效
6409,589.6,603.2,-2.9,有效
6410,706.3,689.2,0.1,有效
6411,796.6,789.0,1.9,有效
6412,698.3,677.9,7.1,有效
6413,837.6,851.7,4.7,有效
6414,268.0,309.4,3.7,有效
6415,536.1,499.0,7.1,有效
6416,322.7,352.1,7.0,有效
6417,349.1,378.3,7.6,有效
6418,473.1,449.1,4.1,有效
6419,245.7,247.3,-1.4,有效
6420,244.1,229.4,6.8,有效
6421,370.7,414.0,0.3,有效
6422,349.0,395.5,-8.3,有效
6423,752.3,793.9,-1.9,有效
6424,710.2,691.1,-7.0,有效
6425,986.7,975.5,8.6,有效
6426,227.6,204.2,2.8,有效
6427,664.4,667.1,5.5,有效
6428,578.6,565.9,-1.2,有效
6429,343.8,300.3,-4.0,有效
6430,694.0,693.3,2.8,有效
6431,240.8,207.8,8.5,有效
6432,296.4,303.7,5.0,有效
6433,820.6,848.9,-8.3,有效
6434,409.6,368.2,2.2,有效
6435,376.7,328.2,3.0,有效
6436,408.1,378.7,-4.7,有效
6437,442.6,405.0,5.1,有效
6438,640.1,654.6,-9.5,有效
6439,673.9,654.8,-8.3,有效
6440,184.4,149.2,-2.7,有效
6441,514.2,543.1,-3.9,有效
6442,430.2,424.4,0.0,有效
6443,584.7,545.8,4.5,有效
6444,496.5,468.6,6.7,有效
6445,693.1,646.0,6.7,有效
6446,811.1,812.3,7.6,有效
6447,373.5,350.5,0.4,有效
6448,439.3,411.6,-4.3,有效
6449,445.6,424.9,-1.5,有效
6450,192.5,143.0,-0.3,有效
6451,630.3,664.2,0.4,有效
6452,359.9,364.2,0.2,有效
6453,493.7,505.1,-7.2,有效
6454,460.6,449.4,-1.3,有效
6455,204.1,225.2,9.9,有效
6456,490.0,501.8,5.3,有效
6457,417.4,372.6,-9.6,有效
6458,621.0,643.4,-2.4,有效
6459,308.6,261.3,-7.6,有效
6460,374.8,335.0,6.8,有效
6461,311.6,313.8,-9.8,有效
6462,351.5,391.7,-3.4,有效
6463,553.0,556.6,7.4,有效
6464,450.1,468.1,4.7,有效
6465,372.7,372.1,1.9,有效
6466,391.9,360.6,-9.6,有效
6467,209.3,185.0,-9.4,有效
6468,593.5,586.5,-1.8,有效
6469,318.2,330.7,6.3,有效
6470,453.2,492.7,5.4,有效
6471,466.4,478.8,-1.2,有效
6472,553.2,521.3,4.5,有效
6473,599.0,583.7,-9.3,有效
6474,470.2,508.4,-7.8,有效
6475,236.9,208.1,-9.4,有效
6476,612.7,633.1,6.9,有效
6477,797.6,761.5,8.2,有效
6478,684.5,648.9,1.1,有效
6479,462.5,482.9,1.1,有效
6480,394.2,352.3,4.7,有效
6481,280.7,236.3,9.3,有效
6482,268.8,315.4,9.5,有效
6483,271.0,305.6,-0.3,有效
6484,518.2,482.1,5.2,有效
6485,172.6,187.2,5.2,有效
6486,302.2,338.5,5.2,有效
6487,489.3,496.3,-6.3,有效
6488,600.9,552.7,-0.9,有效
6489,584.7,597.5,-3.5,有效
6490,711.0,735.2,-4.9,有效
6491,702.3,680.4,1.5,有效
6492,599.4,582.2,-2.9,有效
6493,498.9,545.6,1.3,有效
6494,366.2,326.9,7.1,有效
6495,357.1,381.9,-0.7,有效
6496,505.1,470.0,0.5,有效
6497,384.8,396.0,4.8,有效
6498,872.1,878.6,5.4,有效
6499,334.6,361.1,0.1,有效
6500,530.6,559.6,8.1,有效
6501,294.4,329.3,-6.1,有效
6502,309.9,337.9,-4.9,有效
6503,565.5,576.2,4.0,有效
6504,366.9,331.5,5.9,有效
6505,321.2,339.5,-3.3,有效
6506,746.7,786.1,-3.0,有效
6507,448.7,423.4,-5.2,有效
6508,250.9,259.6,6.1,有效
6509,622.9,582.0,-5.6,有效
6510,368.8,405.4,0.8,有效
6511,480.0,521.8,6.8,有效
6512,601.6,606.7,3.9,有效
6513,676.2,656.1,1.1,有效
6514,516.0,529.6,5.2,有效
6515,183.8,165.5,-8.0,有效
6516,358.0,368.0,-9.9,有效
6517,312.6,301.8,-8.1,有效
6518,760.2,714.6,-5.0,有效
6519,540.4,585.7,-5.5,有效
6520,360.3,399.0,-5.0,有效
6521,296.1,250.5,-6.7,有效
6522,219.9,269.7,-5.2,有效
6523,530.0,547.2,6.5,有效
6524,624.1,629.0,2.7,有效
6525,493.5,513.2,6.9,有效
6526,571.8,591.9,-2.7,有效
6527,281.0,253.5,-7.0,有效
6528,416.7,446.1,7.1,有效
6529,601.6,632.3,7.5,有效
6530,470.0,447.6,-9.8,有效
6531,458.4,414.5,-4.1,有效
6532,554.4,602.2,-1.0,有效
6533,483.2,530.9,-5.8,有效
6534,428.3,402.7,-0.1,有效
6535,731.5,761.7,-1.8,有效
6536,711.4,723.6,2.4,有效
6537,372.0,418.0,6.4,有效
6538,718.9,720.1,5.7,有效
6539,488.7,485.3,-0.2,有效
6540,225.4,249.0,9.8,有效
6541,678.9,720.6,-2.7,有效
6542,545.8,531.9,8.2,有效
6543,519.4,472.3,-6.2,有效
6544,541.3,558.1,7.4,有效
6545,709.7,687.1,5.2,有效
6546,386.5,413.3,6.5,有效
6547,857.1,886.5,0.1,有效
6548,282.6,294.7,5.7,有效
6549,457.8,448.2,-1.9,有效
6550,511.9,481.8,4.1,有效
6551,382.7,399.6,-1.6,有效
6552,516.9,542.4,5.1,有效
6553,527.8,510.3,6.6,有效
6554,261.5,219.2,0.0,有效
6555,811.0,810.2,1.1,有效
6556,765.3,740.1,8.2,有效
6557,518.5,539.3,0.6,有效
6558,480.2,492.2,-3.9,有效
6559,82.1,52.1,-1.8,有效
6560,651.7,636.9,-5.2,有效
6561,486.5,460.3,-6.5,有效
6562,634.7,585.9,-3.3,有效
6563,642.4,682.5,7.5,有效
6564,685.1,646.4,5.9,有效
6565,335.5,370.3,-9.4,有效
6566,388.3,369.8,-5.7,有效
6567,581.0,554.8,5.2,有效
6568,428.3,415.3,6.0,有效
6569,400.5,411.3,8.1,有效
6570,354.0,368.2,2.7,有效
6571,419.4,469.0,-4.4,有效
6572,448.4,417.9,-1.5,有效
6573,459.3,475.3,8.3,有效
6574,85.6,82.3,2.0,有效
6575,814.9,827.9,-7.7,有效
6576,519.0,565.6,-4.2,有效
6577,622.7,597.1,-0.9,有效
6578,375.9,377.2,5.1,有效
6579,661.4,682.1,7.3,有效
6580,648.8,694.0,-7.2,有效
6581,794.4,821.0,-8.8,有效
6582,440.0,403.9,-6.1,有效
6583,88.7,110.5,4.1,有效
6584,423.5,426.6,-1.3,有效
6585,559.4,555.2,5.5,有效
6586,650.1,681.9,6.7,有效
6587,304.0,299.8,-1.7,有效
6588,446.9,398.4,-7.4,有效
6589,603.5,559.9,5.3,有效
6590,306.7,322.5,1.9,有效
6591,521.8,555.0,1.5,有效
6592,529.3,494.3,-4.2,有效
6593,775.3,781.7,4.0,有效
6594,466.3,466.1,1.2,有效
6595,377.6,393.9,2.7,有效
6596,99.0,110.4,-1.2,有效
6597,873.0,914.6,9.1,有效
6598,616.8,602.3,6.0,有效
6599,579.0,626.9,-4.2,有效
6600,408.9,365.2,1.9,有效
6601,639.9,666.6,-7.1,有效
6602,615.3,613.3,-9.4,有效
6603,481.3,523.1,-9.3,有效
6604,664.5,691.1,6.9,有效
6605,829.0,843.8,-8.9,有效
6606,496.4,530.6,-6.9,有效
6607,476.1,481.5,8.5,有效
6608,640.7,655.8,2.5,有效
6609,556.8,585.7,-5.0,有效
6610,730.2,724.0,3.8,有效
6611,238.8,259.5,-4.0,有效
6612,309.9,270.5,2.6,有效
6613,661.7,707.5,7.8,有效
6614,150.5,156.8,8.1,有效
6615,259.3,241.8,9.8,有效
6616,759.2,773.3,9.7,有效
6617,431.9,438.1,3.6,有效
6618,654.3,668.5,5.1,有效
6619,543.3,537.3,-3.7,有效
6620,371.1,356.0,8.1,有效
6621,651.0,632.1,-4.7,有效
6622,963.0,975.8,-2.9,有效
6623,802.5,790.6,-4.1,有效
6624,703.6,731.4,-8.8,有效
6625,513.3,475.4,2.2,有效
6626,740.1,745.4,-0.1,有效
6627,452.5,444.1,-0.4,有效
6628,634.5,651.6,-1.9,有效
6629,269.1,263.7,2.7,有效
6630,575.6,579.9,-1.2,有效
6631,776.0,726.5,5.5,有效
6632,3.0,0.0,-10.0,有效
6633,540.6,563.7,9.6,有效
6634,689.7,730.2,6.8,有效
6635,301.3,282.3,8.9,有效
6636,691.2,641.6,7.8,有效
6637,388.8,348.9,2.2,有效
6638,414.4,425.5,-1.7,有效
6639,759.0,737.1,4.8,有效
6640,477.1,449.5,-9.3,有效
6641,378.2,423.1,-4.9,有效
6642,158.5,131.0,-7.7,有效
6643,622.1,622.3,-2.0,有效
6644,382.8,367.0,2.4,有效
6645,480.6,439.0,-6.3,有效
6646,841.6,878.7,8.5,有效
6647,591.7,586.9,-7.9,有效
6648,67.9,116.9,4.8,有效
6649,558.8,585.4,6.5,有效
6650,440.5,392.1,-3.9,有效
6651,545.7,510.7,-5.7,有效
6652,462.0,471.3,8.7,有效
6653,300.8,274.4,-0.2,有效
6654,582.9,593.3,2.9,有效
6655,299.1,320.4,2.5,有效
6656,258.9,285.8,2.7,有效
6657,418.9,371.3,-7.3,有效
6658,559.7,554.9,-1.3,有效
6659,568.1,562.3,0.2,有效
6660,474.2,502.9,9.3,有效
6661,409.2,438.3,8.8,有效
6662,523.7,549.0,3.4,有效
6663,420.2,421.2,-8.7,有效
6664,504.5,547.5,1.9,有效
6665,769.3,806.4,4.0,有效
6666,632.6,625.4,0.7,有效
6667,615.9,566.5,3.7,有效
6668,624.3,588.5,1.4,有效
6669,659.3,640.6,2.2,有效
6670,514.2,505.5,6.7,有效
6671,450.6,480.6,-6.7,有效
6672,655.8,659.9,-7.9,有效
6673,562.7,529.4,-1.3,有效
6674,849.5,844.7,-7.5,有效
6675,345.6,363.1,-7.4,有效
6676,752.9,750.8,2.4,有效
6677,606.6,636.9,6.6,有效
6678,515.4,530.0,-6.3,有效
6679,556.4,555.7,2.7,有效
6680,328.3,319.8,-9.6,有效
6681,498.0,468.1,8.3,有效
6682,165.2,170.9,2.0,有效
6683,246.4,293.5,9.3,有效
6684,195.0,203.4,-9.5,有效
6685,899.0,923.4,0.1,有效
6686,588.2,570.0,2.5,有效
6687,567.8,586.3,-1.7,有效
6688,839.8,801.1,-5.8,有效
6689,426.7,433.0,-6.2,有效
6690,760.3,731.7,9.4,有效
6691,537.5,491.0,-9.0,有效
6692,599.4,646.1,8.1,有效
6693,436.7,486.7,-1.6,有效
6694,743.6,740.3,3.6,有效
6695,383.2,385.3,7.2,有效
6696,563.8,592.1,-2.0,有效
6697,784.0,821.9,5.7,有效
6698,444.7,402.4,7.6,有效
6699,474.1,498.8,5.9,有效
6700,684.0,644.5,-7.8,有效
6701,673.2,641.7,1.1,有效
6702,530.9,543.6,3.1,有效
6703,738.0,716.0,7.3,有效
6704,371.5,335.5,0.1,有效
6705,484.1,471.9,-2.8,有效
6706,464.8,498.9,-2.1,有效
6707,488.2,482.1,-4.1,有效
6708,572.2,524.0,2.8,有效
6709,576.0,609.8,-7.4,有效
6710,528.4,545.2,6.0,有效
6711,443.2,413.6,-4.4,有效
6712,44.1,22.1,2.8,有效
6713,529.5,563.6,-0.3,有效
6714,447.2,482.1,4.8,有效
6715,337.0,374.3,-0.7,有效
6716,293.7,281.7,6.5,有效
6717,241.9,285.2,-2.6,有效
6718,256.1,241.2,-1.0,有效
6719,143.7,141.0,-9.8,有效
6720,411.6,402.6,7.2,有效
6721,640.2,686.6,6.4,有效
6722,550.5,540.0,-0.5,有效
6723,251.1,217.0,1.1,有效
6724,541.3,547.4,-4.6,有效
6725,305.5,270.2,-6.5,有效
6726,391.5,424.1,2.0,有效
6727,492.9,445.8,0.3,有效
6728,249.7,221.9,-5.8,有效
6729,715.3,704.1,-3.9,有效
6730,485.4,516.6,-4.4,有效
6731,517.4,478.1,-7.1,有效
6732,768.1,804.1,5.4,有效
6733,277.9,302.3,-1.6,有效
6734,315.9,298.2,7.6,有效
6735,598.8,554.8,-0.5,有效
6736,263.8,281.4,5.9,有效
6737,437.5,404.0,-6.2,有效
6738,526.8,520.0,8.6,有效
6739,399.0,371.2,8.1,有效
6740,651.2,683.7,-3.7,有效
6741,646.6,641.5,5.1,有效
6742,292.8,259.1,-4.9,有效
6743,406.9,413.7,-0.4,有效
6744,482.5,438.8,-4.9,有效
6745,300.1,321.9,0.2,有效
6746,684.6,711.3,-0.5,有效
6747,191.0,182.3,-6.2,有效
6748,636.8,686.0,1.7,有效
6749,499.8,449.9,-0.7,有效
6750,269.3,299.4,6.3,有效
6751,133.2,159.0,5.0,有效
6752,586.5,623.3,-6.4,有效
6753,677.2,646.8,4.1,有效
6754,411.0,427.7,-7.5,有效
6755,226.8,185.4,-3.2,有效
6756,467.4,482.2,-5.1,有效
6757,747.6,744.7,-5.5,有效
6758,253.0,206.7,6.1,有效
6759,485.5,439.7,5.1,有效
6760,474.7,439.5,6.0,有效
6761,818.7,868.2,1.7,有效
6762,696.9,683.8,3.0,有效
6763,778.7,773.7,-1.8,有效
6764,655.5,619.3,-2.1,有效
6765,633.9,610.6,8.2,有效
6766,503.2,500.6,6.8,有效
6767,241.0,216.9,-7.1,有效
6768,377.0,359.5,-0.9,有效
6769,483.1,451.9,9.7,有效
6770,465.5,484.5,1.5,有效
6771,421.8,449.3,-2.2,有效
6772,445.6,495.1,6.1,有效
6773,500.1,547.8,7.5,有效
6774,618.6,656.8,6.3,有效
6775,625.4,576.1,-5.6,有效
6776,292.5,316.8,-6.0,有效
6777,160.5,162.1,6.2,有效
6778,583.7,580.2,-5.2,有效
6779,400.4,409.0,7.2,有效
6780,433.2,464.3,7.2,有效
6781,240.2,270.5,-7.0,有效
6782,359.0,357.5,-0.3,有效
6783,497.6,473.8,4.4,有效
6784,385.1,383.2,2.2,有效
6785,120.1,128.6,-7.3,有效
6786,682.8,645.1,-1.0,有效
6787,461.6,467.4,-1.9,有效
6788,516.4,519.3,1.2,有效
6789,575.3,538.3,-2.4,有效
6790,473.7,429.4,2.2,有效
6791,638.3,614.5,3.7,有效
6792,795.5,806.5,4.9,有效
6793,368.4,386.2,4.9,有效
6794,160.0,178.9,-2.5,有效
6795,140.3,101.1,-6.8,有效
6796,488.7,468.9,7.1,有效
6797,771.4,727.1,2.1,有效
6798,564.9,598.8,4.0,有效
6799,344.3,347.7,-9.1,有效
6800,469.9,513.3,-1.2,有效
6801,568.2,599.6,-3.9,有效
6802,177.8,219.8,1.2,有效
6803,479.3,450.6,-8.5,有效
6804,671.1,626.3,2.9,有效
6805,450.9,448.9,-4.1,有效
6806,439.8,457.6,2.7,有效
6807,497.3,520.8,7.8,有效
6808,428.9,379.4,-0.9,有效
6809,368.6,369.6,-7.5,有效
6810,308.6,291.8,-6.4,有效
6811,185.1,194.8,-9.6,有效
6812,266.0,237.2,7.2,有效
6813,475.5,464.8,-4.5,有效
6814,819.3,803.9,1.9,有效
6815,612.2,660.8,9.0,有效
6816,497.5,515.9,-4.4,有效
6817,269.4,240.4,-6.7,有效
6818,515.7,525.0,2.8,有效
6819,237.6,214.7,-7.1,有效
6820,536.9,548.2,0.8,有效
6821,482.3,524.2,-7.8,有效
6822,566.8,547.7,5.5,有效
6823,264.0,225.3,2.2,有效
6824,544.5,575.1,7.4,有效
6825,412.4,447.0,0.2,有效
6826,480.6,460.5,-10.0,有效
6827,604.4,579.0,5.3,有效
6828,277.9,308.7,5.2,有效
6829,695.4,745.3,4.3,有效
6830,509.4,516.8,-4.6,有效
6831,412.0,447.2,-6.3,有效
6832,563.7,524.4,-9.1,有效
6833,832.3,809.9,9.6,有效
6834,215.2,167.9,7.6,有效
6835,629.5,595.9,-4.8,有效
6836,667.6,674.4,-6.3,有效
6837,632.8,596.8,3.0,有效
6838,286.5,316.0,-8.0,有效
6839,598.7,595.2,4.4,有效
6840,680.5,714.9,7.7,有效
6841,166.7,213.0,9.4,有效
6842,926.4,880.9,-9.8,有效
6843,226.8,269.8,-0.7,有效
6844,288.5,280.7,-3.1,有效
6845,777.7,770.1,7.4,有效
6846,439.6,442.7,6.3,有效
6847,477.1,486.5,7.8,有效
6848,281.0,303.6,9.6,有效
6849,529.2,497.0,4.0,有效
6850,727.5,751.2,-2.1,有效
6851,733.1,697.1,-0.3,有效
6852,446.1,463.2,5.1,有效
6853,632.0,635.0,3.6,有效
6854,586.1,581.2,3.8,有效
6855,332.6,302.2,-1.4,有效
6856,614.0,623.9,-0.2,有效
6857,461.5,465.7,-9.1,有效
6858,542.5,571.8,2.0,有效
6859,386.8,418.9,9.7,有效
6860,416.4,407.8,3.4,有效
6861,428.0,418.2,-5.5,有效
6862,444.3,487.8,3.9,有效
6863,670.4,700.9,-9.8,有效
6864,409.5,380.6,6.3,有效
6865,599.0,630.8,1.2,有效
6866,383.3,335.5,7.5,有效
6867,958.7,916.0,1.9,有效
6868,517.7,563.7,3.3,有效
6869,337.1,288.6,-7.9,有效
6870,545.3,545.2,1.7,有效
6871,441.4,488.9,4.3,有效
6872,463.7,440.2,-1.0,有效
6873,368.9,358.0,8.9,有效
6874,199.9,199.6,8.6,有效
6875,376.8,333.4,-7.4,有效
6876,239.5,200.6,-5.3,有效
6877,449.7,484.4,7.0,有效
6878,609.0,619.6,-3.8,有效
6879,856.9,858.2,-6.1,有效
6880,561.2,562.3,-4.4,有效
6881,499.1,515.7,-8.0,有效
6882,730.6,776.3,0.3,有效
6883,522.6,489.9,1.8,有效
6884,234.6,274.4,1.7,有效
6885,277.7,251.9,-5.4,有效
6886,568.8,570.1,-1.3,有效
6887,407.5,387.6,8.9,有效
6888,755.6,803.5,7.4,有效
6889,282.0,292.2,1.0,有效
6890,582.1,556.4,7.7,有效
6891,575.6,574.0,2.2,有效
6892,466.7,462.8,-6.0,有效
6893,684.3,706.4,8.2,有效
6894,393.0,408.0,-8.2,有效
6895,419.9,375.6,-4.1,有效
6896,459.4,409.8,-8.4,有效
6897,238.9,230.7,8.3,有效
6898,705.2,660.4,-1.1,有效
6899,625.8,606.5,-8.2,有效
6900,662.8,667.2,-1.6,有效
6901,271.2,281.4,-0.5,有效
6902,822.3,786.6,-1.9,有效
6903,345.4,386.9,-7.1,有效
6904,208.4,231.1,-8.5,有效
6905,607.6,584.8,8.8,有效
6906,590.1,590.2,3.7,有效
6907,279.9,280.0,6.6,有效
6908,735.5,711.0,-7.3,有效
6909,256.1,284.4,7.4,有效
6910,833.1,792.2,2.5,有效
6911,744.7,732.4,-3.1,有效
6912,772.9,780.7,5.3,有效
6913,638.4,614.4,-5.9,有效
6914,492.1,466.9,-3.7,有效
6915,619.1,650.4,-7.3,有效
6916,136.9,152.1,-7.6,有效
6917,723.9,711.3,4.8,有效
6918,652.7,611.9,8.3,有效
6919,375.3,398.0,5.7,有效
6920,421.6,437.4,9.9,有效
6921,757.8,718.5,7.0,有效
6922,360.8,377.7,-1.7,有效
6923,409.5,388.6,-0.3,有效
6924,522.3,526.3,6.7,有效
6925,954.6,919.5,3.9,有效
6926,543.0,544.1,2.3,有效
6927,597.6,609.9,4.0,有效
6928,587.0,626.4,-7.8,有效
6929,863.9,838.7,-1.6,有效
6930,83.1,34.6,1.7,有效
6931,553.0,510.1,-9.9,有效
6932,671.5,678.3,0.2,有效
6933,417.5,402.0,1.7,有效
6934,627.3,610.4,2.3,有效
6935,950.5,976.1,-1.9,有效
6936,371.8,323.0,5.2,有效
6937,402.1,387.6,5.0,有效
6938,552.0,505.4,1.2,有效
6939,624.2,575.1,6.5,有效
6940,424.6,458.6,6.5,有效
6941,300.0,324.8,5.6,有效
6942,463.3,494.3,0.3,有效
6943,421.2,383.3,-2.6,有效
6944,860.5,886.2,-1.9,有效
6945,236.5,196.8,9.4,有效
6946,179.3,190.6,5.1,有效
6947,262.2,257.3,-1.8,有效
6948,865.0,859.8,-7.0,有效
6949,632.4,609.5,6.7,有效
6950,739.4,690.6,-1.7,有效
6951,454.7,436.1,9.1,有效
6952,788.6,756.8,8.5,有效
6953,572.2,552.5,5.3,有效
6954,66.4,112.1,7.3,有效
6955,615.8,594.1,-9.6,有效
6956,422.0,418.9,-2.2,有效
6957,603.1,626.2,1.1,有效
6958,791.5,784.9,0.8,有效
6959,521.1,559.8,9.4,有效
6960,427.9,474.6,3.8,有效
6961,614.0,594.4,2.2,有效
6962,564.8,553.8,-6.4,有效
6963,712.5,708.8,-7.0,有效
6964,612.2,614.6,9.8,有效
6965,372.0,322.4,5.0,有效
6966,380.4,365.7,3.5,有效
6967,332.8,331.0,-3.9,有效
6968,569.7,524.5,5.1,有效
6969,415.1,401.0,-7.3,有效
6970,388.8,378.1,1.6,有效
6971,365.4,335.7,-7.8,有效
6972,488.0,471.3,1.0,有效
6973,522.7,485.4,-9.6,有效
6974,665.6,666.1,4.1,有效
6975,594.1,573.0,1.5,有效
6976,714.5,707.0,4.8,有效
6977,390.1,382.6,-3.6,有效
6978,889.2,924.5,2.6,有效
6979,148.3,150.6,0.5,有效
6980,188.7,206.5,-3.6,有效
6981,517.1,517.3,3.3,有效
6982,438.5,453.2,6.2,有效
6983,550.3,597.5,8.6,有效
6984,624.6,575.0,1.3,有效
6985,398.8,353.2,-2.5,有效
6986,364.2,329.4,-3.9,有效
6987,604.8,619.2,-1.1,有效
6988,417.7,450.6,-7.3,有效
6989,472.6,482.0,-4.5,有效
6990,472.3,503.7,0.5,有效
6991,190.1,170.6,-0.7,有效
6992,322.7,339.9,7.4,有效
6993,637.9,617.7,0.3,有效
6994,444.1,418.9,8.1,有效
6995,403.6,384.6,-0.9,有效
6996,746.1,724.3,6.6,有效
6997,263.3,303.5,4.4,有效
6998,396.2,407.7,7.7,有效
6999,398.5,404.2,-6.9,有效
7000,555.8,533.6,7.7,有效
7001,648.0,605.9,2.8,有效
7002,604.0,601.2,9.0,有效
7003,368.0,359.5,8.0,有效
7004,688.9,690.1,-4.7,有效
7005,438.3,395.6,4.9,有效
7006,596.3,626.4,8.1,有效
7007,522.0,568.1,-8.1,有效
7008,686.2,733.5,5.9,有效
7009,597.1,620.7,-6.3,有效
7010,611.3,644.9,-4.6,有效
7011,485.3,520.8,-7.7,有效
7012,421.6,468.8,7.6,有效
7013,480.7,520.7,-0.3,有效
7014,751.8,733.4,5.3,有效
7015,491.4,521.9,-0.7,有效
7016,25.3,24.7,8.0,有效
7017,649.0,636.5,-7.0,有效
7018,548.2,588.2,9.8,有效
7019,162.1,125.4,-4.6,有效
7020,498.4,453.6,-7.1,有效
7021,262.6,302.3,-1.6,有效
7022,578.7,541.1,4.3,有效
7023,562.9,600.1,6.8,有效
7024,923.5,966.0,9.5,有效
7025,266.5,276.0,-0.1,有效
7026,475.2,453.2,-6.6,有效
7027,727.1,738.0,-3.2,有效
7028,624.1,645.2,4.7,有效
7029,453.5,437.9,-7.1,有效
7030,490.0,514.6,-6.8,有效
7031,426.5,391.8,5.6,有效
7032,619.0,656.9,0.8,有效
7033,309.9,340.3,-2.7,有效
7034,671.2,674.9,-1.9,有效
7035,239.7,224.3,6.6,有效
7036,705.8,755.7,4.7,有效
7037,473.9,431.2,9.3,有效
7038,474.6,459.8,5.2,有效
7039,406.6,375.9,8.8,有效
7040,394.9,398.0,-8.2,有效
7041,502.3,456.7,-6.0,有效
7042,658.6,692.6,5.7,有效
7043,528.5,554.3,-6.6,有效
7044,414.2,453.0,-9.7,有效
7045,797.7,822.1,-5.4,有效
7046,511.3,471.5,-7.1,有效
7047,117.0,128.8,2.2,有效
7048,376.2,379.3,-3.1,有效
7049,702.6,725.4,8.1,有效
7050,358.8,330.7,5.3,有效
7051,498.9,461.8,-3.5,有效
7052,203.1,204.9,9.0,有效
7053,601.5,619.9,6.4,有效
7054,558.9,528.9,3.1,有效
7055,597.4,614.3,6.9,有效
7056,555.2,599.6,1.6,有效
7057,633.9,606.7,-9.1,有效
7058,413.8,436.0,1.7,有效
7059,620.4,652.7,-0.3,有效
7060,407.3,388.5,7.3,有效
7061,389.9,419.9,-6.9,有效
7062,273.7,254.0,5.9,有效
7063,668.0,705.7,2.1,有效
7064,371.2,373.1,5.0,有效
7065,428.3,442.4,-7.5,有效
7066,158.6,171.8,2.5,有效
7067,237.4,207.0,-9.7,有效
7068,709.4,721.5,-1.3,有效
7069,337.3,308.2,9.1,有效
7070,379.8,416.2,3.6,有效
7071,501.8,480.3,3.4,有效
7072,330.3,307.7,-9.0,有效
7073,305.4,313.2,-5.8,有效
7074,632.2,636.2,8.6,有效
7075,190.3,219.9,-2.3,有效
7076,809.8,839.8,-8.4,有效
7077,291.8,245.6,9.8,有效
7078,585.5,543.1,6.2,有效
7079,433.7,433.8,9.8,有效
7080,512.1,465.6,8.3,有效
7081,465.9,424.3,-5.1,有效
7082,665.9,677.7,8.4,有效
7083,344.1,316.4,3.6,有效
7084,561.2,584.3,5.2,有效
7085,270.3,253.4,2.2,有效
7086,462.3,457.9,1.0,有效
7087,178.8,160.3,2.2,有效
7088,253.8,291.6,6.2,有效
7089,599.0,614.5,-1.2,有效
7090,278.8,239.7,-4.6,有效
7091,411.2,379.5,4.0,有效
7092,397.2,370.4,5.9,有效
7093,331.0,299.1,3.8,有效
7094,400.4,425.7,9.9,有效
7095,871.3,917.8,-2.7,有效
7096,264.2,313.2,-4.7,有效
7097,332.4,376.8,6.4,有效
7098,644.8,636.5,-8.2,有效
7099,979.9,982.1,2.7,有效
7100,448.8,469.5,6.3,有效
7101,657.2,675.3,0.4,有效
7102,590.9,634.0,4.0,有效
7103,591.7,553.8,-2.6,有效
7104,726.8,696.7,-2.9,有效
7105,339.0,335.3,-4.1,有效
7106,607.9,577.5,5.1,有效
7107,538.4,511.3,-9.5,有效
7108,684.8,676.7,3.3,有效
7109,572.0,580.7,-2.9,有效
7110,496.7,521.7,9.4,有效
